path,participant_id,sequence_id,sign
train_landmark_files/34503/1371241129.parquet,34503,1371241129,have
train_landmark_files/25571/1372055289.parquet,25571,1372055289,not
train_landmark_files/61333/1374108646.parquet,61333,1374108646,will
train_landmark_files/49445/1376527153.parquet,49445,1376527153,say
train_landmark_files/2044/1378174656.parquet,2044,1378174656,there
train_landmark_files/27610/137888069.parquet,27610,137888069,for
train_landmark_files/32319/1380191372.parquet,32319,1380191372,say
train_landmark_files/25571/1381353977.parquet,25571,1381353977,go
train_landmark_files/34503/1381650202.parquet,34503,1381650202,have
train_landmark_files/62590/1382419545.parquet,62590,1382419545,on
train_landmark_files/22343/1382599984.parquet,22343,1382599984,all
train_landmark_files/28656/1383993244.parquet,28656,1383993244,say
train_landmark_files/18796/1384445812.parquet,18796,1384445812,who
train_landmark_files/34503/1384750896.parquet,34503,1384750896,up
train_landmark_files/32319/1385022385.parquet,32319,1385022385,will
train_landmark_files/16069/1386299371.parquet,16069,1386299371,all
train_landmark_files/28656/1386319661.parquet,28656,1386319661,on
train_landmark_files/28656/1388894136.parquet,28656,1388894136,if
train_landmark_files/16069/1389284426.parquet,16069,1389284426,for
train_landmark_files/61333/1389540417.parquet,61333,1389540417,go
train_landmark_files/28656/1390490205.parquet,28656,1390490205,up
train_landmark_files/4718/1392320701.parquet,4718,1392320701,have
train_landmark_files/18796/1394490366.parquet,18796,1394490366,for
train_landmark_files/53618/1394633842.parquet,53618,1394633842,say
train_landmark_files/2044/1395143386.parquet,2044,1395143386,if
train_landmark_files/36257/1395470853.parquet,36257,1395470853,on
train_landmark_files/26734/1397528508.parquet,26734,1397528508,will
train_landmark_files/28656/1398102782.parquet,28656,1398102782,go
train_landmark_files/55372/139991766.parquet,55372,139991766,that
train_landmark_files/32319/140099764.parquet,32319,140099764,not
train_landmark_files/28656/1401307797.parquet,28656,1401307797,there
train_landmark_files/55372/1401482292.parquet,55372,1401482292,who
train_landmark_files/36257/1403168339.parquet,36257,1403168339,up
train_landmark_files/30680/140399167.parquet,30680,140399167,say
train_landmark_files/16069/1406745018.parquet,16069,1406745018,all
train_landmark_files/18796/1407482641.parquet,18796,1407482641,have
train_landmark_files/27610/1409709247.parquet,27610,1409709247,will
train_landmark_files/22343/1410244930.parquet,22343,1410244930,say
train_landmark_files/36257/1410565221.parquet,36257,1410565221,up
train_landmark_files/2044/1410889948.parquet,2044,1410889948,up
train_landmark_files/28656/1411626193.parquet,28656,1411626193,not
train_landmark_files/62590/1412085997.parquet,62590,1412085997,up
train_landmark_files/28656/1412296285.parquet,28656,1412296285,on
train_landmark_files/32319/1412317546.parquet,32319,1412317546,there
train_landmark_files/16069/1413133634.parquet,16069,1413133634,for
train_landmark_files/28656/1413748466.parquet,28656,1413748466,not
train_landmark_files/18796/1413753692.parquet,18796,1413753692,who
train_landmark_files/22343/1414632090.parquet,22343,1414632090,there
train_landmark_files/26734/1414822506.parquet,26734,1414822506,who
train_landmark_files/28656/1417604454.parquet,28656,1417604454,there
train_landmark_files/26734/14180831.parquet,26734,14180831,for
train_landmark_files/62590/1418570642.parquet,62590,1418570642,that
train_landmark_files/22343/1419893790.parquet,22343,1419893790,say
train_landmark_files/25571/1421180476.parquet,25571,1421180476,go
train_landmark_files/25571/1421584386.parquet,25571,1421584386,will
train_landmark_files/61333/1421737161.parquet,61333,1421737161,will
train_landmark_files/29302/1422193274.parquet,29302,1422193274,have
train_landmark_files/49445/142254287.parquet,49445,142254287,if
train_landmark_files/26734/1425448977.parquet,26734,1425448977,if
train_landmark_files/62590/1425502926.parquet,62590,1425502926,up
train_landmark_files/26734/1427465319.parquet,26734,1427465319,if
train_landmark_files/34503/1428166108.parquet,34503,1428166108,go
train_landmark_files/28656/14281779.parquet,28656,14281779,there
train_landmark_files/55372/1429310525.parquet,55372,1429310525,all
train_landmark_files/37055/1430808060.parquet,37055,1430808060,all
train_landmark_files/29302/1431811780.parquet,29302,1431811780,if
train_landmark_files/25571/1433342220.parquet,25571,1433342220,all
train_landmark_files/2044/1434244603.parquet,2044,1434244603,who
train_landmark_files/2044/1435150351.parquet,2044,1435150351,if
train_landmark_files/28656/1435218441.parquet,28656,1435218441,for
train_landmark_files/37055/1435838346.parquet,37055,1435838346,there
train_landmark_files/27610/1438019718.parquet,27610,1438019718,not
train_landmark_files/25571/1438541967.parquet,25571,1438541967,all
train_landmark_files/27610/1438844658.parquet,27610,1438844658,go
train_landmark_files/22343/1440024088.parquet,22343,1440024088,who
train_landmark_files/26734/1441766893.parquet,26734,1441766893,will
train_landmark_files/36257/1442154400.parquet,36257,1442154400,who
train_landmark_files/37779/1443870435.parquet,37779,1443870435,say
train_landmark_files/37779/1444775688.parquet,37779,1444775688,will
train_landmark_files/26734/1446836071.parquet,26734,1446836071,up
train_landmark_files/37779/1447460750.parquet,37779,1447460750,there
train_landmark_files/34503/1448461019.parquet,34503,1448461019,go
train_landmark_files/22343/144853627.parquet,22343,144853627,all
train_landmark_files/62590/1448957473.parquet,62590,1448957473,that
train_landmark_files/32319/1449377144.parquet,32319,1449377144,have
train_landmark_files/27610/1449536546.parquet,27610,1449536546,have
train_landmark_files/29302/1451644604.parquet,29302,1451644604,go
train_landmark_files/28656/1451834824.parquet,28656,1451834824,if
train_landmark_files/2044/1456965285.parquet,2044,1456965285,will
train_landmark_files/30680/1457432152.parquet,30680,1457432152,have
train_landmark_files/32319/1457783416.parquet,32319,1457783416,who
train_landmark_files/26734/145810539.parquet,26734,145810539,if
train_landmark_files/37055/1459077434.parquet,37055,1459077434,if
train_landmark_files/37779/1460031429.parquet,37779,1460031429,that
train_landmark_files/27610/146033732.parquet,27610,146033732,if
train_landmark_files/28656/1460359.parquet,28656,1460359,if
train_landmark_files/49445/1461602501.parquet,49445,1461602501,on
train_landmark_files/32319/1461610215.parquet,32319,1461610215,up
train_landmark_files/62590/1462001279.parquet,62590,1462001279,will
train_landmark_files/26734/1462083442.parquet,26734,1462083442,that
train_landmark_files/62590/1464452528.parquet,62590,1464452528,not
train_landmark_files/61333/1465457955.parquet,61333,1465457955,who
train_landmark_files/25571/1465654595.parquet,25571,1465654595,for
train_landmark_files/61333/1466501638.parquet,61333,1466501638,up
train_landmark_files/29302/1468312398.parquet,29302,1468312398,there
train_landmark_files/22343/1468360606.parquet,22343,1468360606,on
train_landmark_files/30680/1469650634.parquet,30680,1469650634,not
train_landmark_files/29302/147046227.parquet,29302,147046227,if
train_landmark_files/53618/1472465972.parquet,53618,1472465972,if
train_landmark_files/53618/1473984695.parquet,53618,1473984695,who
train_landmark_files/34503/147588410.parquet,34503,147588410,for
train_landmark_files/37779/1476492912.parquet,37779,1476492912,if
train_landmark_files/32319/1477295744.parquet,32319,1477295744,there
train_landmark_files/36257/1477799697.parquet,36257,1477799697,if
train_landmark_files/37055/1478792708.parquet,37055,1478792708,say
train_landmark_files/49445/1479255839.parquet,49445,1479255839,all
train_landmark_files/32319/1479759304.parquet,32319,1479759304,not
train_landmark_files/16069/1481040388.parquet,16069,1481040388,if
train_landmark_files/22343/1481363428.parquet,22343,1481363428,say
train_landmark_files/30680/1482033524.parquet,30680,1482033524,for
train_landmark_files/28656/1482541329.parquet,28656,1482541329,if
train_landmark_files/32319/1482802954.parquet,32319,1482802954,that
train_landmark_files/53618/1482948698.parquet,53618,1482948698,there
train_landmark_files/16069/1484424812.parquet,16069,1484424812,for
train_landmark_files/36257/1485515288.parquet,36257,1485515288,up
train_landmark_files/16069/1485667544.parquet,16069,1485667544,all
train_landmark_files/37779/1485847111.parquet,37779,1485847111,up
train_landmark_files/36257/1487009265.parquet,36257,1487009265,on
train_landmark_files/22343/1487902072.parquet,22343,1487902072,up
train_landmark_files/22343/1489731921.parquet,22343,1489731921,have
train_landmark_files/2044/1490402032.parquet,2044,1490402032,that
train_landmark_files/53618/1491046577.parquet,53618,1491046577,go
train_landmark_files/16069/1491916273.parquet,16069,1491916273,on
train_landmark_files/16069/1492355743.parquet,16069,1492355743,will
train_landmark_files/27610/1492544409.parquet,27610,1492544409,up
train_landmark_files/30680/1492736509.parquet,30680,1492736509,there
train_landmark_files/27610/1494243833.parquet,27610,1494243833,not
train_landmark_files/16069/1495009573.parquet,16069,1495009573,say
train_landmark_files/22343/1495047335.parquet,22343,1495047335,on
train_landmark_files/62590/1495345620.parquet,62590,1495345620,who
train_landmark_files/30680/1497603336.parquet,30680,1497603336,who
train_landmark_files/25571/1497616868.parquet,25571,1497616868,say
train_landmark_files/37779/1497680935.parquet,37779,1497680935,all
train_landmark_files/27610/149799560.parquet,27610,149799560,will
train_landmark_files/37779/1498250883.parquet,37779,1498250883,not
train_landmark_files/2044/1500160132.parquet,2044,1500160132,on
train_landmark_files/25571/1501997450.parquet,25571,1501997450,say
train_landmark_files/2044/1503264330.parquet,2044,1503264330,for
train_landmark_files/61333/1503477111.parquet,61333,1503477111,for
train_landmark_files/36257/150353192.parquet,36257,150353192,who
train_landmark_files/37779/1503716753.parquet,37779,1503716753,on
train_landmark_files/26734/1504864892.parquet,26734,1504864892,say
train_landmark_files/32319/1505283315.parquet,32319,1505283315,say
train_landmark_files/49445/150580722.parquet,49445,150580722,if
train_landmark_files/30680/1507510487.parquet,30680,1507510487,who
train_landmark_files/49445/1507680680.parquet,49445,1507680680,on
train_landmark_files/30680/1507814603.parquet,30680,1507814603,if
train_landmark_files/28656/1509836424.parquet,28656,1509836424,that
train_landmark_files/53618/1511684242.parquet,53618,1511684242,all
train_landmark_files/29302/1511725956.parquet,29302,1511725956,have
train_landmark_files/30680/1511958927.parquet,30680,1511958927,say
train_landmark_files/37055/1512024115.parquet,37055,1512024115,that
train_landmark_files/34503/1512565131.parquet,34503,1512565131,up
train_landmark_files/62590/1513204987.parquet,62590,1513204987,who
train_landmark_files/27610/1513586481.parquet,27610,1513586481,if
train_landmark_files/26734/1514280577.parquet,26734,1514280577,will
train_landmark_files/2044/1514503342.parquet,2044,1514503342,say
train_landmark_files/53618/1515591339.parquet,53618,1515591339,go
train_landmark_files/16069/1516064315.parquet,16069,1516064315,if
train_landmark_files/37779/1517335933.parquet,37779,1517335933,will
train_landmark_files/28656/1517367437.parquet,28656,1517367437,who
train_landmark_files/4718/1518605884.parquet,4718,1518605884,all
train_landmark_files/32319/151898367.parquet,32319,151898367,on
train_landmark_files/36257/1519874410.parquet,36257,1519874410,all
train_landmark_files/22343/1520129364.parquet,22343,1520129364,on
train_landmark_files/34503/1521508063.parquet,34503,1521508063,all
train_landmark_files/36257/1521833194.parquet,36257,1521833194,there
train_landmark_files/55372/1522466090.parquet,55372,1522466090,up
train_landmark_files/55372/1523272099.parquet,55372,1523272099,say
train_landmark_files/4718/1525025435.parquet,4718,1525025435,up
train_landmark_files/18796/1527225271.parquet,18796,1527225271,up
train_landmark_files/29302/1528210208.parquet,29302,1528210208,up
train_landmark_files/37055/1528336933.parquet,37055,1528336933,on
train_landmark_files/29302/1528454589.parquet,29302,1528454589,all
train_landmark_files/37779/1529476194.parquet,37779,1529476194,not
train_landmark_files/53618/1533865155.parquet,53618,1533865155,go
train_landmark_files/61333/1536195990.parquet,61333,1536195990,have
train_landmark_files/62590/1536319495.parquet,62590,1536319495,have
train_landmark_files/28656/1538970332.parquet,28656,1538970332,will
train_landmark_files/27610/1540164418.parquet,27610,1540164418,there
train_landmark_files/61333/1540379839.parquet,61333,1540379839,there
train_landmark_files/49445/1540892191.parquet,49445,1540892191,all
train_landmark_files/27610/1542956897.parquet,27610,1542956897,have
train_landmark_files/36257/1543422734.parquet,36257,1543422734,if
train_landmark_files/2044/1544485225.parquet,2044,1544485225,up
train_landmark_files/37779/1544737519.parquet,37779,1544737519,who
train_landmark_files/34503/154511220.parquet,34503,154511220,not
train_landmark_files/26734/154625643.parquet,26734,154625643,all
train_landmark_files/37779/1546807301.parquet,37779,1546807301,there
train_landmark_files/53618/1547005478.parquet,53618,1547005478,there
train_landmark_files/55372/1547748188.parquet,55372,1547748188,will
train_landmark_files/29302/1548229697.parquet,29302,1548229697,go
train_landmark_files/36257/1548358347.parquet,36257,1548358347,have
train_landmark_files/61333/1550708230.parquet,61333,1550708230,for
train_landmark_files/32319/1551530122.parquet,32319,1551530122,have
train_landmark_files/37055/1552201119.parquet,37055,1552201119,there
